geneid,pval.1v2,pval.1v3,pval.2v3,padj.1v2,padj.1v3,padj.2v3,l2fc.1v2,l2fc.1v3,l2fc.2v3,grp1_median,grp2_median,grp3_median,external_gene_name,description,entrezgene_id
ENSG00000183828,0.22732401,0.303363091,0.747834796,0.389963044,0.590295684,0.920353314,-0.170466932,-0.129155046,0.041311886,156,172,168,NUDT14,nudix hydrolase 14 [Source:HGNC Symbol;Acc:HGNC:20141],256281
ENSG00000165821,0.22740224,0.791901403,0.286044865,0.390046771,0.915043298,0.665513649,-0.1781216,-0.034606579,0.143515022,208,242,198,SALL2,spalt like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10526],6297
ENSG00000262580,0.227570078,0.117550043,0.839455824,0.390284156,0.366242284,0.953694906,-0.249145134,-0.287074395,-0.037929261,63,77.5,71,AC087741.1,"novel transcript, antisense to CARD14",
ENSG00000143578,0.227643794,0.851119744,0.132107638,0.390360081,0.941866553,0.505064056,-0.164191326,0.022811389,0.187002714,127,137,122,CREB3L4,cAMP responsive element binding protein 3 like 4 [Source:HGNC Symbol;Acc:HGNC:18854],148327
ENSG00000165119,0.227735144,0.087437195,0.735561186,0.390466219,0.311768395,0.917644912,0.041119722,0.05162562,0.010505898,10920,10591.5,9773,HNRNPK,heterogeneous nuclear ribonucleoprotein K [Source:HGNC Symbol;Acc:HGNC:5044],3190
ENSG00000124201,0.227889979,0.465531381,0.539896956,0.390667135,0.724244313,0.829028547,0.110071993,0.059006551,-0.051065443,1337,1267.5,1308,ZNFX1,zinc finger NFX1-type containing 1 [Source:HGNC Symbol;Acc:HGNC:29271],57169
ENSG00000149231,0.227911264,0.445307292,0.561772877,0.390667135,0.707765297,0.838296153,-0.129202731,-0.072516915,0.056685816,884,886,800,CCDC82,coiled-coil domain containing 82 [Source:HGNC Symbol;Acc:HGNC:26282],79780
ENSG00000114841,0.228010055,0.467788184,0.53846513,0.390678804,0.725827243,0.828817571,0.141647631,0.075568273,-0.066079358,267,237,229,DNAH1,dynein axonemal heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2940],25981
ENSG00000168010,0.228022662,0.010216647,0.239966567,0.390678804,0.089284683,0.626597751,-0.140282734,-0.264785649,-0.124502916,548,632.5,610,ATG16L2,autophagy related 16 like 2 [Source:HGNC Symbol;Acc:HGNC:25464],89849
ENSG00000198963,0.22803595,0.205916352,0.925873287,0.390678804,0.489082288,0.97896811,-0.583050604,-0.542037434,0.04101317,138,232.5,241,RORB,RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259],6096
ENSG00000221886,0.228016214,0.61445091,0.406177064,0.390678804,0.81965946,0.755851957,0.126050454,0.046647847,-0.079402607,243,215.5,236,ZBED8,zinc finger BED-type containing 8 [Source:HGNC Symbol;Acc:HGNC:30804],63920
ENSG00000173085,0.228084793,0.042782706,0.516706479,0.390711991,0.210875152,0.819856313,-0.129672484,-0.193192852,-0.063520368,460,503.5,529,COQ2,"coenzyme Q2, polyprenyltransferase [Source:HGNC Symbol;Acc:HGNC:25223]",27235
ENSG00000122140,0.228117124,0.992610766,0.18946201,0.390716889,0.998334036,0.577184442,-0.082872075,-0.000565339,0.082306736,1057,1071.5,1000,MRPS2,mitochondrial ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:14495],51116
ENSG00000117984,0.22847786,0.889742634,0.145679371,0.391284201,0.957645376,0.523521665,-0.10958349,0.011175986,0.120759476,4464,4766.5,4214,CTSD,cathepsin D [Source:HGNC Symbol;Acc:HGNC:2529],1509
ENSG00000102974,0.228725656,0.936590563,0.162472285,0.391553659,0.975310884,0.545101011,-0.083290749,0.004887947,0.088178697,1080,1102,986,CTCF,CCCTC-binding factor [Source:HGNC Symbol;Acc:HGNC:13723],10664
ENSG00000114744,0.228738046,0.047748843,0.542977629,0.391553659,0.224660787,0.830051028,0.065175408,0.095370551,0.030195143,550,545,476,COMMD2,COMM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24993],51122
ENSG00000150779,0.228671084,0.046536087,0.539156877,0.391553659,0.220883963,0.828817571,-0.101326582,-0.148446266,-0.047119683,1658,1902.5,1882,TIMM8B,translocase of inner mitochondrial membrane 8 homolog B [Source:HGNC Symbol;Acc:HGNC:11818],26521
ENSG00000213203,0.228753344,0.059739594,0.609257675,0.391553659,0.254733933,0.86471418,-0.163871323,-0.227225622,-0.063354298,327,375.5,349,GIMAP1,"GTPase, IMAP family member 1 [Source:HGNC Symbol;Acc:HGNC:23237]",170575
ENSG00000015532,0.22893368,0.468268752,0.540339425,0.391762477,0.726023555,0.829028547,-0.086606799,-0.046433446,0.040173354,428,504,452,XYLT2,xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15517],64132
ENSG00000056558,0.228934443,0.989269743,0.182781749,0.391762477,0.997091841,0.568678162,-0.169969464,0.001688647,0.171658111,243,295,228,TRAF1,TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031],7185
ENSG00000180257,0.228967191,0.649702709,0.381632967,0.391767946,0.840221326,0.739989504,-0.131785692,-0.04451917,0.087266522,97,118.5,103,ZNF816,zinc finger protein 816 [Source:HGNC Symbol;Acc:HGNC:26995],125893
ENSG00000181929,0.229024566,0.684318522,0.086656891,0.391815547,0.857943742,0.424071764,0.086298188,-0.025830454,-0.112128643,2511,2262,2434,PRKAG1,protein kinase AMP-activated non-catalytic subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:9385],5571
ENSG00000089009,0.229144286,0.432933894,0.577605916,0.391969781,0.699500869,0.849586334,-0.088553891,-0.051152718,0.037401173,6879,7295.5,7140,RPL6,ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362],6128
ENSG00000180776,0.229426576,0.30841126,0.744095073,0.392402029,0.594164273,0.919935501,-0.094179525,-0.070867887,0.023311638,571,621.5,585,ZDHHC20,zinc finger DHHC-type containing 20 [Source:HGNC Symbol;Acc:HGNC:20749],253832
ENSG00000184574,0.229512575,0.127425157,0.869166806,0.392498478,0.382448565,0.964229652,-0.260932773,-0.293486403,-0.03255363,191,186,225,LPAR5,lysophosphatidic acid receptor 5 [Source:HGNC Symbol;Acc:HGNC:13307],57121
ENSG00000279400,0.22962751,0.549947449,0.057964258,0.392644383,0.779665633,0.35346466,0.317983675,-0.139748269,-0.457731944,117,108,120,AC008957.3,TEC,
ENSG00000256029,0.229776788,0.813725798,0.121972501,0.392848966,0.925869481,0.488495923,-0.228239419,0.039931273,0.268170692,84,112.5,91,AL590560.2,novel protein,
ENSG00000181555,0.229992594,0.219763249,0.901377327,0.393167223,0.506062428,0.973091142,0.102146634,0.092520676,-0.009625958,1506,1423,1279,SETD2,"SET domain containing 2, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:18420]",29072
ENSG00000178826,0.230066306,0.410610097,0.605818322,0.393242524,0.681301495,0.863120204,-0.280284695,-0.170504966,0.109779729,149,166,159,TMEM139,transmembrane protein 139 [Source:HGNC Symbol;Acc:HGNC:22058],135932
ENSG00000118007,0.230173483,0.416176723,0.035220182,0.393374998,0.686698033,0.284603444,-0.096355297,0.057970778,0.154326074,1065,1097.5,896,STAG1,stromal antigen 1 [Source:HGNC Symbol;Acc:HGNC:11354],10274
ENSG00000173193,0.230203759,0.322478465,0.722968631,0.393376029,0.606999434,0.913376164,-0.1825815,-0.133392803,0.049188697,1145,1299.5,1172,PARP14,poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232],54625
ENSG00000236698,0.230308349,0.465422101,0.042760124,0.393504031,0.724244313,0.305261692,-0.167338156,0.090824673,0.258162829,175,192.5,136,EIF1AXP1,EIF1AX pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19900],
ENSG00000276644,0.230451306,0.257605973,0.830750771,0.393697547,0.545801882,0.950074446,-0.215259775,-0.18032967,0.034930104,148,174.5,194,DACH1,dachshund family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:2663],1602
ENSG00000035141,0.230651962,0.983243285,0.182286481,0.393755558,0.99426821,0.567585829,0.113363939,-0.001758553,-0.115122492,583,594.5,578,FAM136A,family with sequence similarity 136 member A [Source:HGNC Symbol;Acc:HGNC:25911],84908
ENSG00000076067,0.230654463,0.485969345,0.046551369,0.393755558,0.737465157,0.315494826,0.09667746,-0.049751183,-0.146428643,1642,1550,1566,RBMS2,RNA binding motif single stranded interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9909],5939
ENSG00000104356,0.230663473,0.30596905,0.752066352,0.393755558,0.59275635,0.921593513,0.12922688,0.097949419,-0.031277461,120,113,103,POP1,"POP1 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30129]",10940
ENSG00000151240,0.230611659,0.610878106,0.412219312,0.393755558,0.81728437,0.760494977,0.12037204,0.045248288,-0.075123752,1949,1793.5,1751,DIP2C,disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150],22982
ENSG00000167962,0.230545755,0.857587543,0.254827846,0.393755558,0.944615226,0.639433542,-0.076627909,-0.010231912,0.066395996,354,402,363,ZNF598,zinc finger protein 598 [Source:HGNC Symbol;Acc:HGNC:28079],90850
ENSG00000169689,0.230571772,0.216057911,0.011725596,0.393755558,0.502152827,0.169204345,-0.11258681,0.104003476,0.216590286,215,228,190,CENPX,centromere protein X [Source:HGNC Symbol;Acc:HGNC:11422],201254
ENSG00000147604,0.230871976,0.38666567,0.636286633,0.394059701,0.664768096,0.875061409,-0.088773318,-0.056815759,0.031957559,8921,9358,9008,RPL7,ribosomal protein L7 [Source:HGNC Symbol;Acc:HGNC:10363],6129
ENSG00000221823,0.230901091,0.789927906,0.291777112,0.394059701,0.91403284,0.67059607,-0.086357078,-0.01704887,0.069308209,921,916.5,862,PPP3R1,"protein phosphatase 3 regulatory subunit B, alpha [Source:HGNC Symbol;Acc:HGNC:9317]",5534
ENSG00000120051,0.230980117,0.893342095,0.237191031,0.394130724,0.959416409,0.624392672,0.213331763,0.021117816,-0.192213946,179,174.5,171,CFAP58,cilia and flagella associated protein 58 [Source:HGNC Symbol;Acc:HGNC:26676],159686
ENSG00000162419,0.231002167,0.528817215,0.05385132,0.394130724,0.765325487,0.33995569,-0.092164104,0.043567477,0.13573158,167,181,160,GMEB1,glucocorticoid modulatory element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4370],10691
ENSG00000198496,0.231415776,0.293997424,0.771228074,0.394785605,0.581719977,0.928716694,0.207924314,0.161518695,-0.046405619,58,56,59,NBR2,neighbor of BRCA1 lncRNA 2 [Source:HGNC Symbol;Acc:HGNC:20691],
ENSG00000111229,0.231506163,0.057583733,0.592547862,0.394888986,0.249717875,0.855708824,-0.085093146,-0.119762802,-0.034669656,830,917,878,ARPC3,actin related protein 2/3 complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:706],10094
ENSG00000166446,0.231564673,0.394336704,0.629558766,0.394937973,0.668848731,0.872471311,-0.299647145,-0.189839889,0.109807256,44,56,60,CDYL2,chromodomain Y like 2 [Source:HGNC Symbol;Acc:HGNC:23030],124359
ENSG00000091542,0.231622249,0.273605873,0.804022282,0.394985356,0.56181652,0.940048373,0.076243949,0.061813245,-0.014430704,5066,4986.5,4699,ALKBH5,"alkB homolog 5, RNA demethylase [Source:HGNC Symbol;Acc:HGNC:25996]",54890
ENSG00000072310,0.231810713,0.059738445,0.604121061,0.395233598,0.254733933,0.861873745,-0.236905538,-0.330483792,-0.093578255,343,400.5,419,SREBF1,sterol regulatory element binding transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11289],6720
ENSG00000221995,0.231827447,0.862746384,0.25336571,0.395233598,0.94665029,0.638329784,0.190173495,0.02433018,-0.165843315,272,253.5,276,TIAF1,TGFB1-induced anti-apoptotic factor 1 [Source:HGNC Symbol;Acc:HGNC:11803],9220
ENSG00000165434,0.231983816,0.617873047,0.409710604,0.395449331,0.821612936,0.758594061,-0.164885252,-0.061309255,0.103575997,129,133.5,123,PGM2L1,phosphoglucomutase 2 like 1 [Source:HGNC Symbol;Acc:HGNC:20898],283209
ENSG00000170037,0.23208977,0.168086785,0.972125646,0.39557908,0.443712966,0.99475007,-0.083474587,-0.085695597,-0.00222101,308,331.5,310,CNTROB,"centrobin, centriole duplication and spindle assembly protein [Source:HGNC Symbol;Acc:HGNC:29616]",116840
ENSG00000138658,0.232121633,0.633226662,0.398394579,0.395582528,0.830006512,0.751677337,-0.18148992,-0.064772297,0.116717623,75,77.5,70,ZGRF1,zinc finger GRF-type containing 1 [Source:HGNC Symbol;Acc:HGNC:25654],55345
ENSG00000182504,0.232154435,0.419702999,0.600667133,0.395587577,0.688955257,0.860653432,0.086437415,0.051789554,-0.034647862,368,367.5,324,CEP97,centrosomal protein 97 [Source:HGNC Symbol;Acc:HGNC:26244],79598
ENSG00000089094,0.232235244,0.837038101,0.13110524,0.395674416,0.935546266,0.503057065,-0.098006201,0.015031219,0.11303742,370,398.5,331,KDM2B,lysine demethylase 2B [Source:HGNC Symbol;Acc:HGNC:13610],84678
ENSG00000153885,0.232268795,0.907813123,0.154944747,0.395680727,0.964178703,0.536571515,-0.153136895,0.013182914,0.166319809,416,410,363,KCTD15,potassium channel tetramerization domain containing 15 [Source:HGNC Symbol;Acc:HGNC:23297],79047
ENSG00000118246,0.232390663,0.935385686,0.165282122,0.395810274,0.9751718,0.547512516,0.076994704,-0.004629451,-0.081624155,1833,1753,1756,FASTKD2,FAST kinase domains 2 [Source:HGNC Symbol;Acc:HGNC:29160],22868
ENSG00000162618,0.232404554,0.800371822,0.287491189,0.395810274,0.920094454,0.666781817,-0.167254879,-0.031395231,0.135859648,822,895,779,ADGRL4,adhesion G protein-coupled receptor L4 [Source:HGNC Symbol;Acc:HGNC:20822],64123
ENSG00000189343,0.232541553,0.389532381,0.636453278,0.395992726,0.666264054,0.875061409,-0.20066728,-0.128257568,0.072409712,332,356,350,RPS2P46,ribosomal protein S2 pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:35839],
ENSG00000075340,0.232667529,0.683434286,0.088654584,0.396156361,0.857819383,0.42692402,0.269759965,-0.081344853,-0.351104819,101,99.5,107,ADD2,adducin 2 [Source:HGNC Symbol;Acc:HGNC:244],119
ENSG00000131584,0.232758553,0.259691557,0.831139707,0.396260452,0.547508107,0.950191367,-0.127314549,-0.106571138,0.020743411,1183,1437,1300,ACAP3,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3 [Source:HGNC Symbol;Acc:HGNC:16754]",116983
ENSG00000185477,0.232792895,0.092027217,0.742915545,0.39626803,0.320295305,0.919249032,0.15197207,0.190103024,0.038130954,1243,1256,1086,GPRIN3,GPRIN family member 3 [Source:HGNC Symbol;Acc:HGNC:27733],285513
ENSG00000163507,0.233057244,0.617962604,0.412709719,0.396600373,0.82161571,0.760852836,0.169443148,0.062646786,-0.106796362,62,60.5,57,CIP2A,cell proliferation regulating inhibitor of protein phosphatase 2A [Source:HGNC Symbol;Acc:HGNC:29302],57650
ENSG00000173171,0.233049268,0.477984602,0.54029713,0.396600373,0.732070986,0.829028547,-0.114957791,-0.061270581,0.05368721,101,110,104,MTX1,metaxin 1 [Source:HGNC Symbol;Acc:HGNC:7504],4580
ENSG00000216937,0.233077884,0.002095542,0.091485531,0.396600373,0.033796355,0.43175172,0.141402013,0.32710506,0.185703047,93,87.5,76,CCDC7,coiled-coil domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26533],79741
ENSG00000179859,0.233129105,0.648387616,0.389090762,0.39663662,0.83918704,0.746519236,-0.168555546,-0.057828185,0.110727361,56,63.5,54,RNF227,ring finger protein 227 [Source:HGNC Symbol;Acc:HGNC:27571],284023
ENSG00000132199,0.233275697,0.387150129,0.640509937,0.396754375,0.664856971,0.875992052,-0.234073482,-0.150445233,0.083628249,977,1465.5,1342,ENOSF1,enolase superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:30365],55556
ENSG00000145384,0.233288101,0.551785672,0.465961103,0.396754375,0.780852119,0.794184243,-1.555622409,-0.6882555,0.86736691,2,109.5,2,FABP2,fatty acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3556],2169
ENSG00000262410,0.233274713,0.867703776,0.141486533,0.396754375,0.948400442,0.516718142,-0.287565535,0.035987114,0.323552649,39,52,38,AC024361.1,"novel transcript, sense intronic FN3K",
ENSG00000001561,0.233497089,0.977584227,0.201049298,0.397050812,0.991798737,0.587614028,0.108462235,0.002265142,-0.106197093,1531,1435.5,1431,ENPP4,ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:3359],22875
ENSG00000197951,0.233522304,0.82473075,0.128825446,0.397050812,0.930509903,0.4991707,0.106732973,-0.017550839,-0.124283812,208,226.5,220,ZNF71,zinc finger protein 71 [Source:HGNC Symbol;Acc:HGNC:13141],58491
ENSG00000163807,0.233814752,0.90115828,0.236427588,0.397497072,0.961886111,0.623373734,0.069127692,0.006388726,-0.062738966,1564,1527,1528,KIAA1143,KIAA1143 [Source:HGNC Symbol;Acc:HGNC:29198],57456
ENSG00000103381,0.233952332,0.516238477,0.500859481,0.397606406,0.756719758,0.812020807,0.085680207,0.041416724,-0.044263483,675,670.5,652,CPPED1,calcineurin like phosphoesterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25632],55313
ENSG00000133226,0.233969041,0.002031052,0.090484498,0.397606406,0.033200559,0.428821491,0.070014779,0.160984091,0.090969312,2372,2272,1953,SRRM1,serine and arginine repetitive matrix 1 [Source:HGNC Symbol;Acc:HGNC:16638],10250
ENSG00000177989,0.233960277,0.714388575,0.342412065,0.397606406,0.875244841,0.710162194,-0.278882312,-0.076088503,0.202793809,191,218,189,ODF3B,outer dense fiber of sperm tails 3B [Source:HGNC Symbol;Acc:HGNC:34388],440836
ENSG00000165338,0.23410427,0.008707254,0.213032947,0.397785222,0.080741457,0.599580791,0.14808542,0.290339215,0.142253795,201,210.5,170,HECTD2,HECT domain E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:26736],143279
ENSG00000082014,0.234275283,0.798605872,0.120692602,0.397973787,0.919259267,0.48665863,-0.122138968,0.023223248,0.145362215,1866,1997,1748,SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3 [Source:HGNC Symbol;Acc:HGNC:11108]",6604
ENSG00000165898,0.234263017,0.912743383,0.23150368,0.397973787,0.965701439,0.620008946,0.094151111,0.007682004,-0.086469107,608,545,578,ISCA2,iron-sulfur cluster assembly 2 [Source:HGNC Symbol;Acc:HGNC:19857],122961
ENSG00000042753,0.234574778,0.28575578,0.791581262,0.398431497,0.5731111,0.935376041,0.074427778,0.059299905,-0.015127873,657,649.5,595,AP2S1,adaptor related protein complex 2 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:565],1175
ENSG00000216285,0.234606388,0.234676176,0.883953429,0.398434138,0.523547061,0.967456793,0.17937663,0.159111243,-0.020265387,71,58.5,56,AC078819.1,phosphoglycerate mutase 1 (brain) (PGAM1) pseudogene,
ENSG00000186272,0.234685417,0.897698788,0.153290871,0.39848315,0.960640253,0.534502125,-0.112605926,0.010904097,0.123510024,170,180,143,ZNF17,zinc finger protein 17 [Source:HGNC Symbol;Acc:HGNC:12958],7565
ENSG00000256771,0.234695364,0.085908756,0.710422051,0.39848315,0.308894053,0.908991905,-0.093595906,-0.120192254,-0.026596348,322,347.5,323,ZNF253,zinc finger protein 253 [Source:HGNC Symbol;Acc:HGNC:13497],56242
ENSG00000175106,0.234899214,0.181889278,0.995152368,0.398778188,0.461405695,0.998472264,-0.164453408,-0.165213571,-0.000760163,46,56,48,TVP23C,trans-golgi network vesicle protein 23 homolog C [Source:HGNC Symbol;Acc:HGNC:30453],201158
ENSG00000103671,0.235041824,0.644447616,0.394429628,0.3989692,0.83691951,0.74910422,0.082346503,0.028370485,-0.053976018,487,463,420,TRIP4,thyroid hormone receptor interactor 4 [Source:HGNC Symbol;Acc:HGNC:12310],9325
ENSG00000176533,0.235145032,0.517659165,0.500778068,0.39909329,0.75762945,0.812020807,0.131611161,0.063517735,-0.068093426,2193,2135,2001,GNG7,G protein subunit gamma 7 [Source:HGNC Symbol;Acc:HGNC:4410],2788
ENSG00000156239,0.235197125,0.991106382,0.189477762,0.399101923,0.997653554,0.577184442,-0.09292089,0.000775169,0.093696059,648,711.5,660,N6AMT1,N-6 adenine-specific DNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:16021],29104
ENSG00000188783,0.235210328,0.369157914,0.667668867,0.399101923,0.648902433,0.887624231,-0.294049503,-0.197057847,0.096991656,1123,1409.5,955,PRELP,proline and arginine rich end leucine rich repeat protein [Source:HGNC Symbol;Acc:HGNC:9357],5549
ENSG00000175324,0.235259623,0.961381772,0.210023071,0.399134479,0.984990862,0.596077039,0.089675488,0.003239977,-0.086435511,950,826.5,883,LSM1,"LSM1 homolog, mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20472]",27257
ENSG00000088756,0.235389449,0.517330062,0.5022555,0.399303637,0.757611771,0.812594723,-0.289754646,-0.140682147,0.149072499,58,79,59,ARHGAP28,Rho GTPase activating protein 28 [Source:HGNC Symbol;Acc:HGNC:25509],79822
ENSG00000079385,0.235455972,0.063287817,0.612906561,0.399365381,0.263011472,0.865496113,-0.24248993,-0.336497819,-0.094007889,122,145.5,156,CEACAM1,CEA cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:1814],634
ENSG00000213088,0.235610193,0.869724663,0.144212427,0.399575838,0.94944922,0.52167102,-0.312912254,0.038489179,0.351401433,93,102,74,ACKR1,atypical chemokine receptor 1 (Duffy blood group) [Source:HGNC Symbol;Acc:HGNC:4035],2532
ENSG00000142279,0.235793868,0.060546662,0.600988697,0.399836186,0.256758003,0.860827602,0.170938517,0.239820266,0.068881749,562,514,470,WTIP,WT1 interacting protein [Source:HGNC Symbol;Acc:HGNC:20964],126374
